location_name__c,Name,point__Longitude__s,point__Latitude__s
東京都/杉並区/荻窪/五丁目/６番,ミニストップ荻窪５丁目店,139.61877,35.70123
東京都/杉並区/下井草/一丁目/２３番,エーエムピーエム杉並天沼店,139.63141,35.71559
東京都/杉並区/下井草/二丁目/４４番,ファミリーマート下井草駅南口店,139.625,35.7238
東京都/杉並区/下井草/三丁目/３番,ローソンストア１００杉並下井草三丁目店,139.62624,35.71749
東京都/杉並区/下井草/三丁目/３８番,セブンイレブン下井草店,139.62376,35.72322
東京都/杉並区/下井草/四丁目/３番,ミニストップ下井草４丁目店,139.61986,35.71917
東京都/杉並区/下井草/五丁目/１９番,セブンイレブン杉並井荻店,139.61545,35.72388
東京都/杉並区/下高井戸/一丁目/２３番,ファミリーマート桜上水北口店,139.63266,35.66839
東京都/杉並区/下高井戸/一丁目/１番,サンクス下高井戸店,139.64124,35.66695
東京都/杉並区/下高井戸/二丁目/５番,エーエムピーエム杉並下高井戸2丁目店,139.63748,35.66837
東京都/杉並区/下高井戸/三丁目/２番,セブンイレブン桜上水駅北店,139.63271,35.67041
東京都/杉並区/下高井戸/四丁目/５番,エーエムピーエム杉並下高井戸4丁目店,139.6284,35.67038
東京都/杉並区/下高井戸/五丁目/２番,セブンイレブン杉並下高井戸5丁目店,139.62514,35.67074
東京都/杉並区/久我山/二丁目/２５番,エーエムピーエム杉並富士見ヶ丘駅前店,139.60722,35.68465
東京都/杉並区/久我山/三丁目/１０番,Ｆマートさかもとや,139.59267,35.68671
東京都/杉並区/久我山/三丁目/１番,セブンイレブン久我山3丁目店,139.59787,35.68441
東京都/杉並区/久我山/三丁目/８番,セブンイレブン杉並久我山3の西店,139.59166,35.68708
東京都/杉並区/久我山/五丁目/２４番,情熱空間杉並富士見ヶ丘店,139.60718,35.68684
東京都/杉並区/久我山/五丁目/２５番,ファミリーマート富士見ヶ丘店,139.60815,35.6878
東京都/杉並区/久我山/五丁目/２６番,セブンイレブン久我山5丁目店,139.60815,35.68848
東京都/杉並区/久我山/五丁目/５番,セブンイレブン杉並久我山駅東店,139.60095,35.68736
東京都/杉並区/久我山/五丁目/８番,ファミリーマート久我山駅北店,139.60201,35.68841
東京都/杉並区/宮前/三丁目/２３番,セブンイレブン杉並宮前3丁目店,139.61121,35.69565
東京都/杉並区/宮前/三丁目/２９番,藤沢食品ストアー,139.60843,35.69685
東京都/杉並区/宮前/四丁目/２０番,セブンイレブン杉並都立西高前店,139.60432,35.69249
東京都/杉並区/高井戸西/一丁目/２９番,セブンイレブン杉並高井戸駅前店,139.6152,35.68272
東京都/杉並区/高井戸西/一丁目/４番,ファミリーマート高井戸西一丁目店,139.61397,35.67971
東京都/杉並区/高井戸西/三丁目/１番,セブンイレブン杉並高井戸西店,139.61566,35.68686
東京都/杉並区/高井戸東/三丁目/１４番,ファミリーマート浜田山駅北店,139.62511,35.68322
東京都/杉並区/高井戸東/三丁目/２８番,ミニストップ高井戸東３丁目店,139.61661,35.68824
東京都/杉並区/高井戸東/四丁目/３番,セブンイレブン杉並高井戸東4丁目店,139.62021,35.68747
東京都/杉並区/高円寺南/一丁目/１１番,ファミリーマート高円寺陸橋店,139.65565,35.69822
東京都/杉並区/高円寺南/一丁目/３３番,セブンイレブン東高円寺店,139.65666,35.70123
東京都/杉並区/高円寺南/一丁目/７番,ファミリーマート東高円寺駅北口店,139.65802,35.69841
東京都/杉並区/高円寺南/二丁目/１１番,セブンイレブン高円寺青梅街道店,139.65077,35.69852
東京都/杉並区/高円寺南/二丁目/１４番,ミニストップ高円寺南２丁目店,139.64977,35.69937
東京都/杉並区/高円寺南/二丁目/１９番,ナチュラルローソン新高円寺駅前店,139.64815,35.69903
東京都/杉並区/高円寺南/二丁目/５３番,コマチ高円寺南店,139.65292,35.70193
東京都/杉並区/高円寺南/三丁目/２２番,セブンイレブン杉並高円寺南3丁目店,139.64717,35.70042
東京都/杉並区/高円寺南/三丁目/４４番,セブンイレブン高円寺南店,139.64706,35.70322
東京都/杉並区/高円寺南/三丁目/７番,ファミリーマート高円寺南三丁目店,139.64444,35.69823
東京都/杉並区/高円寺南/四丁目/２３番,スリーエフ高円寺南4丁目店,139.64992,35.70358
東京都/杉並区/高円寺南/四丁目/２６番,セブンイレブン高円寺駅前店,139.64934,35.70419
東京都/杉並区/高円寺南/四丁目/３９番,セブンイレブン高円寺環7店,139.65404,35.70475
東京都/杉並区/高円寺南/四丁目/５０番,ファミリーマート高円寺駅東店,139.6521,35.70542
東京都/杉並区/高円寺南/四丁目/６番,ローソン高円寺南四丁目店,139.64896,35.70298
東京都/杉並区/高円寺南/四丁目/４４番,サークルＫ高円寺南店,139.65123,35.70476
東京都/杉並区/高円寺南/五丁目/４４番,デイリーヤマザキ高円寺環七通り店,139.65544,35.70546
東京都/杉並区/高円寺北/一丁目/５番,ＳＨＯＰ９９高円寺北店,139.6561,35.70601
東京都/杉並区/高円寺北/二丁目/１２番,セブンイレブン杉並高円寺北2丁目店,139.65198,35.70666
東京都/杉並区/高円寺北/二丁目/２４番,ポプラ高円寺北２丁目店,139.65135,35.70762
東京都/杉並区/高円寺北/三丁目/２番,セブンイレブン高円寺中通商店街店,139.64796,35.70582
東京都/杉並区/高円寺北/三丁目/２番,ローソン高円寺北３丁目店,139.64796,35.70582
東京都/杉並区/高円寺北/三丁目/２２番,セブンイレブン高円寺純情商店街店,139.64912,35.70587
東京都/杉並区/高円寺北/三丁目/４２番,ファミリーマート山桝高円寺店,139.64738,35.7097
東京都/杉並区/高円寺北/三丁目/２４番,サンクス高円寺純情商店街店,139.64967,35.70709
東京都/杉並区/高円寺北/四丁目/１７番,サンクス高円寺中通店,139.64528,35.70736
東京都/杉並区/高円寺北/四丁目/４０番,セブンイレブン高円寺北店,139.64572,35.71063
東京都/杉並区/松ノ木/一丁目/１２番,エーエムピーエム杉並松ノ木1丁目店,139.64163,35.6898
東京都/杉並区/松ノ木/二丁目/３９番,セブンイレブン杉並松ノ木2丁目店,139.64281,35.69173
東京都/杉並区/松庵/二丁目/１５番,ファミリーマート松庵二丁目店,139.59467,35.6976
東京都/杉並区/松庵/三丁目/４１番,デイリーヤマザキ西荻窪店,139.59624,35.70372
東京都/杉並区/松庵/三丁目/３８番,ファミリーマートいかりや西荻駅前店,139.59944,35.70264
東京都/杉並区/上井草/一丁目/３２番,ファミリーマート上井草一丁目店,139.61299,35.72469
東京都/杉並区/上井草/二丁目/１番,ミニストップ上井草店,139.61034,35.71947
東京都/杉並区/上井草/三丁目/３１番,セブンイレブン上井草店,139.60365,35.7244
東京都/杉並区/上井草/三丁目/３２番,ローソンストア１００杉並上井草３丁目店,139.60297,35.7252
東京都/杉並区/上井草/三丁目/９番,エーエムピーエム杉並上井草3丁目店,139.6015,35.71833
東京都/杉並区/上荻/一丁目/１３番,セブンイレブン杉並荻窪駅北口店,139.618,35.70506
東京都/杉並区/上荻/一丁目/５番,セブンイレブン杉並上荻1丁目店,139.62192,35.70492
東京都/杉並区/上荻/一丁目/２３番,ローソン上荻一丁目店,139.61656,35.70657
東京都/杉並区/上荻/一丁目/２５番,スリーエフ杉並上荻1丁目店,139.61549,35.7076
東京都/杉並区/上荻/二丁目/４０番,セブンイレブン荻窪店,139.61378,35.70823
東京都/杉並区/上荻/三丁目/５番,エーエムピーエム杉並上荻3丁目店,139.60773,35.70662
東京都/杉並区/上荻/三丁目/２６番,セブンイレブン杉並上荻3丁目店,139.6096,35.71023
東京都/杉並区/上高井戸/一丁目/２０番,セブンイレブン杉並芦花公園店,139.60924,35.67128
東京都/杉並区/上高井戸/一丁目/３番,ローソン高井戸陸橋店,139.61366,35.67113
東京都/杉並区/上高井戸/一丁目/９番,ファミリーマート八幡山店,139.61649,35.67207
東京都/杉並区/上高井戸/二丁目/１８番,ローソン上高井戸二丁目店,139.6062,35.67988
東京都/杉並区/上高井戸/三丁目/４番,タウンショップもとはし,139.61731,35.67511
東京都/杉並区/上高井戸/三丁目/４番,もとはし,139.61731,35.67511
東京都/杉並区/成田西/三丁目/２番,ミニストップ杉並成田西店,139.63269,35.69182
東京都/杉並区/成田西/三丁目/２０番,スリーエフ杉並成田西3丁目店,139.62265,35.69101
東京都/杉並区/成田東/一丁目/３２番,セブンイレブン杉並成田東1丁目店,139.63797,35.69183
東京都/杉並区/成田東/四丁目/３８番,ファミリーマート成田東四丁目店,139.63628,35.69827
東京都/杉並区/成田東/四丁目/３９番,ミニストップ南阿佐ヶ谷店,139.63559,35.69889
東京都/杉並区/成田東/四丁目/３４番,セブンイレブン杉並成田東4丁目店,139.63853,35.698
東京都/杉並区/成田東/五丁目/１７番,エーエムピーエム杉並成田東5丁目店,139.62968,35.70157
東京都/杉並区/成田東/五丁目/２０番,サンクス杉並成田東店,139.63113,35.70086
東京都/杉並区/清水/三丁目/３１番,セブンイレブン杉並清水店,139.61459,35.71854
東京都/杉並区/西荻南/一丁目/２２番,セブンイレブン西荻神明通り店,139.60252,35.70028
東京都/杉並区/西荻南/二丁目/３番,セブンイレブン西荻南2丁目店,139.59923,35.69802
東京都/杉並区/西荻南/二丁目/７番,ファミリーマート塚本西荻南店,139.5986,35.69983
東京都/杉並区/西荻北/二丁目/３番,ローソン西荻窪駅北店,139.60104,35.70465
東京都/杉並区/西荻北/二丁目/５番,セブンイレブン西荻北2丁目店,139.60229,35.70458
東京都/杉並区/西荻北/二丁目/６番,ローソン西荻北二丁目店,139.60371,35.7044
東京都/杉並区/西荻北/三丁目/１番,セブンイレブン西荻窪駅北口店,139.59961,35.70409
東京都/杉並区/西荻北/三丁目/３２番,サンクス西荻北店,139.60086,35.70629
東京都/杉並区/西荻北/四丁目/１番,セブンイレブン西荻北店,139.59601,35.70579
東京都/杉並区/西荻北/四丁目/３２番,ファミリーマート西荻女子大通り店,139.59372,35.7089
東京都/杉並区/西荻北/五丁目/７番,セブンイレブン西荻北5丁目店,139.60133,35.70849
東京都/杉並区/善福寺/一丁目/２番,セブンイレブン善福寺店,139.60045,35.7117
東京都/杉並区/善福寺/一丁目/２７番,デイリーヤマザキ善福寺店,139.59795,35.71454
東京都/杉並区/天沼/二丁目/１７番,スリーエイト天沼店,139.62399,35.70718
東京都/杉並区/天沼/二丁目/４３番,セブンイレブン杉並日大二高店,139.62555,35.71061
東京都/杉並区/天沼/三丁目/１番,ファミリーマート天沼三丁目店,139.62257,35.7056
東京都/杉並区/天沼/三丁目/２６番,サンクス天沼3丁目店,139.62054,35.7075
東京都/杉並区/天沼/三丁目/６番,サンクス荻窪北口店,139.6189,35.70661
東京都/杉並区/桃井/二丁目/２番,ファミリーマート杉並桃井店,139.61009,35.71087
東京都/杉並区/桃井/三丁目/２番,ミニストップ杉並桃井３丁目店,139.6068,35.71166
東京都/杉並区/桃井/四丁目/１３番,セブンイレブン杉並桃井4丁目店,139.60426,35.71411
東京都/杉並区/桃井/四丁目/２番,ナチュラルローソン桃井四丁目店,139.60304,35.71234
東京都/杉並区/南荻窪/一丁目/２２番,セブンイレブン荻窪環八店,139.61703,35.69729
東京都/杉並区/南荻窪/三丁目/３４番,ミニストップ南荻窪３丁目店,139.60902,35.70409
東京都/杉並区/南荻窪/四丁目/２９番,エーエムピーエム南荻窪4丁目店,139.61615,35.70241
東京都/杉並区/梅里/一丁目/７番,セブンイレブン新高円寺駅前店,139.64909,35.697
東京都/杉並区/梅里/一丁目/８番,サンクス高円寺梅里店,139.64983,35.69712
東京都/杉並区/梅里/二丁目/１４番,ファミリーマート梅里二丁目店,139.64456,35.69572
東京都/杉並区/梅里/二丁目/９番,ローソンストア１００杉並梅里２丁目店,139.64569,35.69746
東京都/杉並区/浜田山/三丁目/３０番,ローソン浜田山駅前店,139.62766,35.68217
東京都/杉並区/浜田山/三丁目/３４番,サンクス浜田山店,139.62688,35.68239
東京都/杉並区/浜田山/三丁目/６番,ファミリーマート浜田山三丁目店,139.63557,35.68007
東京都/杉並区/浜田山/四丁目/９番,コミュニティ・ストア浜田山大谷屋店,139.63243,35.68325
東京都/杉並区/方南/一丁目/２３番,セブンイレブン方南一丁目店,139.66061,35.67642
東京都/杉並区/方南/一丁目/２６番,コミュニティ・ストアいせもと店,139.65904,35.67605
